LECROY;WAVERUNNER8404M;LCRY4256N21099;8.4.1;TCPIP0::192.168.41.155
TriggerTime,2022-05-11--14-33-39.757
RelativeTime Ch.#1 Ch.#2 Ch.#3 Ch.#4
[s] [V] [V] [V] [V]
3.892263E-7 -7.098720E-3 2.281527E-3 -4.159465E-2 5.792905E+0
3.892763E-7 -6.935319E-3 2.321810E-3 -3.580010E-2 5.786589E+0
3.893263E-7 -6.434817E-3 2.364941E-3 -3.537443E-2 5.763932E+0
3.893763E-7 -6.246699E-3 2.376742E-3 -3.835410E-2 5.748828E+0
3.894263E-7 -6.657262E-3 2.346224E-3 -4.107288E-2 5.755281E+0
3.894763E-7 -7.166689E-3 2.286409E-3 -4.026273E-2 5.765854E+0
3.895263E-7 -7.312926E-3 2.212761E-3 -3.663769E-2 5.786726E+0
3.895763E-7 -7.113137E-3 2.150505E-3 -3.732428E-2 5.800320E+0
3.896263E-7 -6.619501E-3 2.133415E-3 -4.197913E-2 5.770523E+0
3.896763E-7 -6.072999E-3 2.167188E-3 -4.141617E-2 5.734959E+0
3.897263E-7 -6.037299E-3 2.222119E-3 -3.748903E-2 5.739902E+0
3.897763E-7 -6.878334E-3 2.279492E-3 -3.960365E-2 5.775329E+0
3.898263E-7 -7.669938E-3 2.332389E-3 -4.207525E-2 5.803066E+0
3.898763E-7 -7.218868E-3 2.365755E-3 -3.813440E-2 5.803890E+0
3.899263E-7 -6.456099E-3 2.364941E-3 -3.894454E-2 5.790296E+0
3.899763E-7 -6.754067E-3 2.349072E-3 -4.473913E-2 5.778487E+0
3.900263E-7 -7.400806E-3 2.350293E-3 -4.094931E-2 5.771759E+0
3.900763E-7 -7.234659E-3 2.374707E-3 -3.456429E-2 5.770248E+0
3.901263E-7 -6.519264E-3 2.400749E-3 -3.645921E-2 5.770248E+0
3.901763E-7 -6.200699E-3 2.418652E-3 -3.991947E-2 5.771896E+0
3.902263E-7 -6.502099E-3 2.432080E-3 -4.270691E-2 5.772857E+0
3.902763E-7 -6.798007E-3 2.434928E-3 -4.450569E-2 5.765305E+0
3.903263E-7 -6.529562E-3 2.407666E-3 -4.353076E-2 5.770660E+0
3.903763E-7 -6.114193E-3 2.349479E-3 -4.316002E-2 5.780684E+0
3.904263E-7 -6.282400E-3 2.286003E-3 -4.284421E-2 5.758577E+0
3.904763E-7 -6.506219E-3 2.233919E-3 -4.192421E-2 5.759263E+0
3.905263E-7 -6.241893E-3 2.192009E-3 -4.083946E-2 5.793729E+0
3.905763E-7 -6.330459E-3 2.168408E-3 -3.788725E-2 5.792356E+0
3.906263E-7 -6.907170E-3 2.172884E-3 -3.688487E-2 5.765168E+0
3.906763E-7 -6.976512E-3 2.186719E-3 -3.917798E-2 5.752947E+0
3.907263E-7 -6.530935E-3 2.178988E-3 -3.910932E-2 5.780547E+0
3.907763E-7 -6.581054E-3 2.161491E-3 -3.860128E-2 5.816111E+0
3.908263E-7 -7.127555E-3 2.176953E-3 -4.008424E-2 5.803340E+0
3.908763E-7 -7.034183E-3 2.244906E-3 -3.736547E-2 5.772995E+0
3.909263E-7 -6.464339E-3 2.343783E-3 -3.558040E-2 5.768326E+0
3.909763E-7 -6.444428E-3 2.448763E-3 -3.991947E-2 5.772995E+0
3.910263E-7 -6.585860E-3 2.546012E-3 -4.141617E-2 5.780409E+0
3.910763E-7 -6.614009E-3 2.616406E-3 -3.853261E-2 5.792218E+0
3.911263E-7 -6.999169E-3 2.636751E-3 -3.472906E-2 5.787413E+0
3.911763E-7 -7.254569E-3 2.609489E-3 -3.389147E-2 5.781096E+0
3.912263E-7 -6.868722E-3 2.563916E-3 -3.791469E-2 5.793866E+0
3.912763E-7 -6.386071E-3 2.523633E-3 -4.009798E-2 5.803890E+0
3.913263E-7 -6.333892E-3 2.494743E-3 -3.960365E-2 5.783018E+0
3.913763E-7 -6.569382E-3 2.480501E-3 -4.108661E-2 5.750750E+0
3.914263E-7 -6.835767E-3 2.482943E-3 -4.191050E-2 5.737843E+0
3.914763E-7 -7.045855E-3 2.486605E-3 -3.781858E-2 5.739765E+0
3.915263E-7 -7.055467E-3 2.467887E-3 -3.633562E-2 5.751299E+0
3.915763E-7 -6.946990E-3 2.425570E-3 -4.295406E-2 5.742237E+0
3.916263E-7 -6.992303E-3 2.382031E-3 -4.401135E-2 5.734684E+0
3.916763E-7 -7.194838E-3 2.349479E-3 -3.578636E-2 5.780547E+0
3.917263E-7 -7.249077E-3 2.326693E-3 -3.455058E-2 5.809520E+0
3.917763E-7 -7.106273E-3 2.329134E-3 -3.937021E-2 5.784941E+0
3.918263E-7 -7.113825E-3 2.382438E-3 -3.983706E-2 5.761323E+0
3.918763E-7 -7.094600E-3 2.487012E-3 -3.883469E-2 5.770523E+0
3.919263E-7 -6.902364E-3 2.614779E-3 -3.737921E-2 5.803340E+0
3.919763E-7 -7.135794E-3 2.746615E-3 -3.765380E-2 5.788648E+0
3.920263E-7 -7.554595E-3 2.876416E-3 -3.980961E-2 5.741276E+0
3.920763E-7 -7.368538E-3 2.984245E-3 -3.577265E-2 5.762422E+0
3.921263E-7 -6.868722E-3 3.046907E-3 -3.272432E-2 5.807185E+0
3.921763E-7 -6.753380E-3 3.057487E-3 -3.898573E-2 5.787687E+0
3.922263E-7 -6.934633E-3 3.012728E-3 -4.222631E-2 5.745120E+0
3.922763E-7 -6.917468E-3 2.902865E-3 -3.628069E-2 5.748965E+0
3.923263E-7 -6.741709E-3 2.746615E-3 -3.353447E-2 5.782194E+0
3.923763E-7 -6.788394E-3 2.596468E-3 -3.847769E-2 5.794690E+0
3.924263E-7 -7.118630E-3 2.489860E-3 -4.184183E-2 5.795926E+0
3.924763E-7 -7.106959E-3 2.424756E-3 -4.000184E-2 5.801006E+0
3.925263E-7 -6.353116E-3 2.389356E-3 -3.803828E-2 5.796338E+0
3.925763E-7 -6.045537E-3 2.380811E-3 -3.960365E-2 5.780135E+0
3.926263E-7 -6.885200E-3 2.393018E-3 -4.078454E-2 5.774917E+0
3.926763E-7 -7.478388E-3 2.404004E-3 -3.765380E-2 5.780272E+0
3.927263E-7 -6.926393E-3 2.392611E-3 -3.435832E-2 5.764618E+0
3.927763E-7 -6.286520E-3 2.365755E-3 -3.770873E-2 5.757616E+0
3.928263E-7 -6.658635E-3 2.355990E-3 -4.145736E-2 5.779997E+0
3.928763E-7 -7.382955E-3 2.386507E-3 -3.721443E-2 5.792356E+0
3.929263E-7 -7.275852E-3 2.439811E-3 -3.641802E-2 5.790845E+0
3.929763E-7 -6.707381E-3 2.477653E-3 -4.182810E-2 5.794278E+0
3.930263E-7 -6.604397E-3 2.477246E-3 -4.077080E-2 5.797985E+0
3.930763E-7 -6.876275E-3 2.442253E-3 -3.796962E-2 5.788648E+0
3.931263E-7 -7.120690E-3 2.384880E-3 -4.125139E-2 5.776839E+0
3.931763E-7 -7.225047E-3 2.312044E-3 -4.310510E-2 5.757204E+0
3.932263E-7 -7.138540E-3 2.220898E-3 -3.978214E-2 5.729192E+0
3.932763E-7 -6.876275E-3 2.115511E-3 -3.754395E-2 5.731114E+0
3.933263E-7 -6.403235E-3 2.014600E-3 -3.946632E-2 5.749103E+0
3.933763E-7 -6.028373E-3 1.938916E-3 -4.112780E-2 5.741001E+0
3.934263E-7 -6.185595E-3 1.910026E-3 -4.137498E-2 5.728094E+0
3.934763E-7 -6.631860E-3 1.936068E-3 -4.081199E-2 5.759400E+0
3.935263E-7 -6.900304E-3 2.002393E-3 -3.792843E-2 5.804302E+0
3.935763E-7 -6.823409E-3 2.071973E-3 -3.764009E-2 5.799770E+0
3.936263E-7 -6.682664E-3 2.114290E-3 -3.827173E-2 5.775878E+0
3.936763E-7 -6.845379E-3 2.128939E-3 -3.832665E-2 5.777938E+0
3.937263E-7 -7.075377E-3 2.140739E-3 -4.230869E-2 5.770111E+0
3.937763E-7 -6.984064E-3 2.173698E-3 -4.234987E-2 5.725210E+0
3.938263E-7 -6.724545E-3 2.237175E-3 -3.715950E-2 5.724936E+0
3.938763E-7 -6.758186E-3 2.327100E-3 -3.621203E-2 5.781919E+0
3.939263E-7 -6.982692E-3 2.428011E-3 -3.846395E-2 5.792081E+0
3.939763E-7 -6.938752E-3 2.514274E-3 -4.229495E-2 5.761323E+0
3.940263E-7 -7.049974E-3 2.562695E-3 -4.502746E-2 5.742374E+0
3.940763E-7 -7.056153E-3 2.564730E-3 -4.123765E-2 5.741413E+0
3.941263E-7 -5.975508E-3 2.530143E-3 -3.866991E-2 5.769562E+0
3.941763E-7 -5.463334E-3 2.482129E-3 -4.088065E-2 5.780272E+0
3.942263E-7 -6.482190E-3 2.438591E-3 -3.939769E-2 5.749377E+0
3.942763E-7 -6.982692E-3 2.397493E-3 -3.737921E-2 5.754183E+0
3.943263E-7 -6.651769E-3 2.356804E-3 -4.005677E-2 5.783567E+0
3.943763E-7 -6.632546E-3 2.331983E-3 -4.099050E-2 5.761598E+0
3.944263E-7 -6.754753E-3 2.332389E-3 -3.791469E-2 5.730565E+0
3.944763E-7 -6.485621E-3 2.329541E-3 -3.654158E-2 5.737019E+0
3.945263E-7 -6.185595E-3 2.284782E-3 -3.740665E-2 5.744021E+0
3.945763E-7 -6.346250E-3 2.206657E-3 -3.721443E-2 5.741138E+0
3.946263E-7 -6.583800E-3 2.142366E-3 -3.707710E-2 5.730290E+0
3.946763E-7 -6.686097E-3 2.124870E-3 -3.845021E-2 5.725210E+0
3.947263E-7 -6.694336E-3 2.148470E-3 -3.930154E-2 5.764481E+0
3.947763E-7 -6.491801E-3 2.188346E-3 -4.029021E-2 5.781645E+0
3.948263E-7 -6.537114E-3 2.220898E-3 -4.335228E-2 5.751436E+0
3.948763E-7 -6.598217E-3 2.224561E-3 -4.265198E-2 5.748691E+0
3.949263E-7 -6.193147E-3 2.192009E-3 -3.802454E-2 5.763658E+0
3.949763E-7 -6.391563E-3 2.135856E-3 -3.886217E-2 5.765442E+0
3.950263E-7 -7.253882E-3 2.086621E-3 -4.104543E-2 5.742786E+0
3.950763E-7 -7.340389E-3 2.068717E-3 -3.740665E-2 5.728368E+0
3.951263E-7 -6.648337E-3 2.092318E-3 -3.578636E-2 5.763108E+0
3.951763E-7 -6.581740E-3 2.156201E-3 -4.104543E-2 5.786314E+0
3.952263E-7 -7.207883E-3 2.250195E-3 -4.276183E-2 5.769424E+0
3.952763E-7 -7.295763E-3 2.331983E-3 -3.699473E-2 5.752672E+0
3.953263E-7 -6.986124E-3 2.354769E-3 -3.547055E-2 5.748965E+0
3.953763E-7 -6.978572E-3 2.336865E-3 -3.990573E-2 5.751162E+0
3.954263E-7 -7.098033E-3 2.357617E-3 -4.269317E-2 5.749103E+0
3.954763E-7 -7.111078E-3 2.450798E-3 -4.283047E-2 5.750750E+0
3.955263E-7 -6.957975E-3 2.554557E-3 -4.089439E-2 5.757066E+0
3.955763E-7 -6.679232E-3 2.587923E-3 -3.950754E-2 5.757341E+0
3.956263E-7 -6.474636E-3 2.535026E-3 -4.018036E-2 5.749239E+0
3.956763E-7 -6.333892E-3 2.443880E-3 -4.049617E-2 5.738804E+0
3.957263E-7 -6.249445E-3 2.368197E-3 -3.961739E-2 5.730977E+0
3.957763E-7 -6.768485E-3 2.335238E-3 -3.813440E-2 5.731252E+0
3.958263E-7 -7.532625E-3 2.353955E-3 -3.794217E-2 5.747729E+0
3.958763E-7 -7.257315E-3 2.408073E-3 -3.856006E-2 5.771759E+0
3.959263E-7 -6.399116E-3 2.455680E-3 -3.774995E-2 5.789884E+0
3.959763E-7 -6.443742E-3 2.464225E-3 -3.696725E-2 5.793729E+0
3.960263E-7 -7.107645E-3 2.446729E-3 -3.809321E-2 5.777389E+0
3.960763E-7 -6.964841E-3 2.432487E-3 -4.030395E-2 5.750063E+0
3.961263E-7 -6.225416E-3 2.427604E-3 -4.026273E-2 5.745395E+0
3.961763E-7 -6.481502E-3 2.417432E-3 -3.769502E-2 5.743061E+0
3.962263E-7 -7.369911E-3 2.397087E-3 -3.677502E-2 5.719031E+0
3.962763E-7 -7.336956E-3 2.378776E-3 -3.662398E-2 5.732900E+0
3.963263E-7 -6.828902E-3 2.379183E-3 -3.608847E-2 5.753084E+0
3.963763E-7 -6.817230E-3 2.398307E-3 -3.937021E-2 5.736332E+0
3.964263E-7 -6.889319E-3 2.422721E-3 -4.343465E-2 5.740314E+0
3.964763E-7 -6.834394E-3 2.436963E-3 -4.175943E-2 5.750750E+0
3.965263E-7 -6.828902E-3 2.432080E-3 -4.079825E-2 5.762147E+0
3.965763E-7 -6.788394E-3 2.412142E-3 -4.377794E-2 5.782743E+0
3.966263E-7 -6.971707E-3 2.393018E-3 -3.996065E-2 5.752535E+0
3.966763E-7 -7.218181E-3 2.378369E-3 -3.463295E-2 5.729054E+0
3.967263E-7 -6.851559E-3 2.355176E-3 -3.831291E-2 5.769012E+0
3.967763E-7 -6.283087E-3 2.320183E-3 -4.137498E-2 5.772171E+0
3.968263E-7 -6.538487E-3 2.296989E-3 -3.983706E-2 5.719580E+0
3.968763E-7 -7.304002E-3 2.300244E-3 -4.056484E-2 5.697336E+0
3.969263E-7 -7.470836E-3 2.313265E-3 -4.184183E-2 5.717658E+0
3.969763E-7 -7.132362E-3 2.312858E-3 -4.018036E-2 5.741825E+0
3.970263E-7 -7.063019E-3 2.301872E-3 -3.890336E-2 5.758577E+0
3.970763E-7 -7.166689E-3 2.299024E-3 -4.107288E-2 5.771210E+0
3.971263E-7 -7.001915E-3 2.319369E-3 -4.254213E-2 5.781919E+0
3.971763E-7 -6.909916E-3 2.364941E-3 -4.033139E-2 5.779311E+0
3.972263E-7 -7.222988E-3 2.423942E-3 -3.954872E-2 5.747729E+0
3.972763E-7 -7.437194E-3 2.474805E-3 -4.101795E-2 5.730153E+0
3.973263E-7 -7.066452E-3 2.504915E-3 -4.111406E-2 5.746219E+0
3.973763E-7 -6.448547E-3 2.510205E-3 -4.089439E-2 5.754045E+0
3.974263E-7 -6.217863E-3 2.489046E-3 -4.108661E-2 5.760224E+0
3.974763E-7 -6.440995E-3 2.446322E-3 -4.042751E-2 5.766129E+0
3.975263E-7 -6.568695E-3 2.399528E-3 -3.813440E-2 5.744571E+0
3.975763E-7 -6.374399E-3 2.378776E-3 -3.570399E-2 5.742649E+0
3.976263E-7 -6.523383E-3 2.404004E-3 -3.625324E-2 5.768326E+0
3.976763E-7 -6.953856E-3 2.462598E-3 -3.755769E-2 5.772034E+0
3.977263E-7 -6.681978E-3 2.517123E-3 -3.876606E-2 5.771622E+0
3.977763E-7 -6.089477E-3 2.539502E-3 -4.136124E-2 5.744845E+0
3.978263E-7 -6.113506E-3 2.530550E-3 -3.916425E-2 5.703652E+0
3.978763E-7 -6.338011E-3 2.500033E-3 -3.393266E-2 5.719168E+0
3.979263E-7 -6.143715E-3 2.447949E-3 -3.496251E-2 5.739628E+0
3.979763E-7 -6.274848E-3 2.373893E-3 -3.806576E-2 5.724661E+0
3.980263E-7 -7.067825E-3 2.290885E-3 -3.772247E-2 5.725210E+0
3.980763E-7 -7.036243E-3 2.220898E-3 -3.773621E-2 5.751162E+0
3.981263E-7 -5.910285E-3 2.181836E-3 -3.858754E-2 5.770111E+0
3.981763E-7 -5.588975E-3 2.184684E-3 -3.976843E-2 5.766678E+0
3.982263E-7 -6.617442E-3 2.231478E-3 -4.042751E-2 5.756380E+0
3.982763E-7 -7.240151E-3 2.312044E-3 -3.810695E-2 5.742923E+0
3.983263E-7 -6.709441E-3 2.400749E-3 -3.688487E-2 5.734135E+0
3.983763E-7 -6.276221E-3 2.466667E-3 -3.930154E-2 5.743747E+0
3.984263E-7 -6.675112E-3 2.497998E-3 -4.079825E-2 5.731252E+0
3.984763E-7 -7.192778E-3 2.510612E-3 -3.823054E-2 5.722601E+0
3.985263E-7 -6.883140E-3 2.523633E-3 -3.729680E-2 5.751162E+0
3.985763E-7 -6.386071E-3 2.532585E-3 -4.086691E-2 5.739628E+0
3.986263E-7 -6.522696E-3 2.524854E-3 -4.241854E-2 5.717109E+0
3.986763E-7 -6.535054E-3 2.494743E-3 -4.067469E-2 5.755419E+0
3.987263E-7 -6.217863E-3 2.460156E-3 -3.853261E-2 5.781096E+0
3.987763E-7 -6.189714E-3 2.448763E-3 -3.823054E-2 5.748004E+0
3.988263E-7 -6.370280E-3 2.474805E-3 -3.965858E-2 5.710655E+0
3.988763E-7 -6.413533E-3 2.517936E-3 -4.038632E-2 5.705574E+0
3.989263E-7 -6.478757E-3 2.539909E-3 -3.967232E-2 5.737431E+0
3.989763E-7 -6.614695E-3 2.519564E-3 -3.787351E-2 5.776702E+0
3.990263E-7 -6.502786E-3 2.466260E-3 -3.814813E-2 5.765168E+0
3.990763E-7 -6.388817E-3 2.404004E-3 -3.909558E-2 5.734959E+0
3.991263E-7 -6.519264E-3 2.363721E-3 -3.667891E-2 5.755556E+0
3.991763E-7 -6.651083E-3 2.379997E-3 -3.739291E-2 5.765717E+0
3.992263E-7 -6.821350E-3 2.457715E-3 -4.008424E-2 5.747180E+0
3.992763E-7 -6.816544E-3 2.548861E-3 -3.821680E-2 5.761735E+0
3.993263E-7 -6.333892E-3 2.595247E-3 -3.828546E-2 5.759675E+0
3.993763E-7 -6.267296E-3 2.594434E-3 -4.149854E-2 5.727956E+0
3.994263E-7 -6.916782E-3 2.592806E-3 -3.974095E-2 5.730840E+0
3.994763E-7 -7.055467E-3 2.608268E-3 -3.501743E-2 5.757753E+0
3.995263E-7 -6.502099E-3 2.605827E-3 -3.737921E-2 5.763795E+0
3.995763E-7 -6.155387E-3 2.553337E-3 -4.199287E-2 5.743884E+0
3.996263E-7 -6.300251E-3 2.468294E-3 -3.979588E-2 5.732076E+0
3.996763E-7 -6.611262E-3 2.391797E-3 -3.825799E-2 5.750475E+0
3.997263E-7 -6.786335E-3 2.352328E-3 -4.009798E-2 5.757341E+0
3.997763E-7 -6.997109E-3 2.361686E-3 -4.138869E-2 5.733586E+0
3.998263E-7 -7.396000E-3 2.409701E-3 -4.188302E-2 5.737705E+0
3.998763E-7 -7.374031E-3 2.458122E-3 -3.895828E-2 5.753908E+0
3.999263E-7 -6.710813E-3 2.469515E-3 -3.601980E-2 5.743061E+0
3.999763E-7 -6.427264E-3 2.443880E-3 -3.904065E-2 5.744159E+0
4.000263E-7 -6.783589E-3 2.412549E-3 -4.206154E-2 5.745532E+0
4.000763E-7 -7.022512E-3 2.399935E-3 -3.813440E-2 5.749926E+0
4.001263E-7 -6.939438E-3 2.406852E-3 -3.478399E-2 5.761872E+0
4.001763E-7 -6.811052E-3 2.423535E-3 -3.795591E-2 5.737019E+0
4.002263E-7 -6.975139E-3 2.440218E-3 -3.982335E-2 5.720678E+0
4.002763E-7 -7.202391E-3 2.442660E-3 -3.899947E-2 5.732625E+0
4.003263E-7 -7.198271E-3 2.416618E-3 -4.105917E-2 5.735096E+0
4.003763E-7 -7.238092E-3 2.372673E-3 -4.219884E-2 5.736607E+0
4.004263E-7 -7.070571E-3 2.343376E-3 -3.871113E-2 5.745669E+0
4.004763E-7 -6.377832E-3 2.340934E-3 -3.555295E-2 5.752810E+0
4.005263E-7 -5.861538E-3 2.344190E-3 -3.639054E-2 5.748828E+0
4.005763E-7 -6.436190E-3 2.341341E-3 -4.009798E-2 5.752123E+0
4.006263E-7 -7.328031E-3 2.351107E-3 -4.221258E-2 5.761048E+0
4.006763E-7 -7.007407E-3 2.384473E-3 -3.910932E-2 5.753496E+0
4.007263E-7 -6.144402E-3 2.425570E-3 -3.687114E-2 5.752535E+0
4.007763E-7 -6.205506E-3 2.469922E-3 -4.007050E-2 5.747455E+0
4.008263E-7 -6.748575E-3 2.527702E-3 -4.055110E-2 5.723150E+0
4.008763E-7 -6.695709E-3 2.591585E-3 -3.704965E-2 5.728780E+0
4.009263E-7 -6.456099E-3 2.633496E-3 -3.821680E-2 5.756517E+0
4.009763E-7 -6.737590E-3 2.634717E-3 -4.217139E-2 5.753084E+0
4.010263E-7 -6.911289E-3 2.600537E-3 -4.173198E-2 5.723425E+0
4.010763E-7 -6.629113E-3 2.554557E-3 -3.696725E-2 5.704339E+0
4.011263E-7 -6.346250E-3 2.528516E-3 -3.450936E-2 5.705986E+0
4.011763E-7 -6.331832E-3 2.548861E-3 -3.725561E-2 5.704751E+0
4.012263E-7 -6.614695E-3 2.623731E-3 -3.851888E-2 5.720129E+0
4.012763E-7 -6.620187E-3 2.728304E-3 -3.640428E-2 5.766678E+0
4.013263E-7 -6.330459E-3 2.811719E-3 -3.575891E-2 5.778350E+0
4.013763E-7 -6.648337E-3 2.836540E-3 -3.781858E-2 5.759538E+0
4.014263E-7 -7.110392E-3 2.812939E-3 -4.180065E-2 5.747317E+0
4.014763E-7 -6.850185E-3 2.785270E-3 -4.265198E-2 5.719855E+0
4.015263E-7 -6.559084E-3 2.786491E-3 -3.850514E-2 5.722189E+0
4.015763E-7 -6.673739E-3 2.811312E-3 -3.862873E-2 5.756655E+0
4.016263E-7 -6.616754E-3 2.833284E-3 -4.049617E-2 5.751162E+0
4.016763E-7 -6.345564E-3 2.827588E-3 -3.740665E-2 5.737980E+0
4.017263E-7 -6.461592E-3 2.793408E-3 -3.831291E-2 5.738392E+0
4.017763E-7 -7.023199E-3 2.760856E-3 -4.289913E-2 5.718482E+0
4.018263E-7 -7.231913E-3 2.757194E-3 -4.274809E-2 5.703515E+0
4.018763E-7 -6.866663E-3 2.758415E-3 -4.011169E-2 5.705437E+0
4.019263E-7 -6.560457E-3 2.702262E-3 -3.926036E-2 5.713264E+0
4.019763E-7 -6.499353E-3 2.573275E-3 -4.064721E-2 5.731938E+0
4.020263E-7 -6.627053E-3 2.445915E-3 -4.042751E-2 5.746356E+0
4.020763E-7 -6.931200E-3 2.399121E-3 -3.721443E-2 5.727956E+0
4.021263E-7 -6.946304E-3 2.432080E-3 -3.643173E-2 5.705299E+0
4.021763E-7 -6.697769E-3 2.487419E-3 -3.731054E-2 5.728094E+0
4.022263E-7 -6.668934E-3 2.524040E-3 -3.652784E-2 5.750887E+0
4.022763E-7 -6.697082E-3 2.536654E-3 -3.731054E-2 5.735371E+0
4.023263E-7 -6.436190E-3 2.530550E-3 -3.909558E-2 5.733860E+0
4.023763E-7 -6.184909E-3 2.513867E-3 -3.908187E-2 5.740040E+0
4.024263E-7 -6.554278E-3 2.500847E-3 -3.886217E-2 5.717933E+0
4.024763E-7 -7.078810E-3 2.503288E-3 -4.012543E-2 5.728094E+0
4.025263E-7 -6.829589E-3 2.522412E-3 -4.214391E-2 5.763108E+0
4.025763E-7 -6.248072E-3 2.553337E-3 -4.236361E-2 5.745120E+0
4.026263E-7 -6.305057E-3 2.587923E-3 -4.002932E-2 5.719443E+0
4.026763E-7 -6.660008E-3 2.610303E-3 -3.768128E-2 5.753222E+0
4.027263E-7 -6.596158E-3 2.609896E-3 -3.790098E-2 5.803340E+0
4.027763E-7 -6.606457E-3 2.596061E-3 -4.053736E-2 5.777663E+0
4.028263E-7 -6.833708E-3 2.589958E-3 -4.125139E-2 5.711891E+0
4.028763E-7 -6.824782E-3 2.595654E-3 -3.666517E-2 5.709419E+0
4.029263E-7 -6.661382E-3 2.599316E-3 -3.415236E-2 5.743609E+0
4.029763E-7 -6.349683E-3 2.596061E-3 -3.982335E-2 5.757753E+0
4.030263E-7 -6.164999E-3 2.594027E-3 -4.303643E-2 5.743061E+0
4.030763E-7 -6.410100E-3 2.587109E-3 -3.888962E-2 5.723562E+0
4.031263E-7 -6.725231E-3 2.550895E-3 -3.754395E-2 5.720678E+0
4.031763E-7 -6.911975E-3 2.476839E-3 -4.100424E-2 5.720678E+0
4.032263E-7 -6.928453E-3 2.405632E-3 -4.112780E-2 5.720816E+0
4.032763E-7 -6.701202E-3 2.387321E-3 -3.792843E-2 5.730840E+0
4.033263E-7 -6.380579E-3 2.429639E-3 -3.868365E-2 5.759675E+0
4.033763E-7 -6.299564E-3 2.496371E-3 -4.130632E-2 5.774367E+0
4.034263E-7 -6.566636E-3 2.542350E-3 -4.089439E-2 5.757204E+0
4.034763E-7 -6.554278E-3 2.540723E-3 -3.924662E-2 5.767502E+0
4.035263E-7 -6.051716E-3 2.502474E-3 -3.828546E-2 5.798672E+0
4.035763E-7 -6.123804E-3 2.470329E-3 -4.008424E-2 5.791944E+0
4.036263E-7 -6.845379E-3 2.476025E-3 -4.159465E-2 5.750750E+0
4.036763E-7 -6.882453E-3 2.496777E-3 -3.735173E-2 5.737019E+0
4.037263E-7 -6.344877E-3 2.493522E-3 -3.386399E-2 5.779997E+0
4.037763E-7 -6.471205E-3 2.471956E-3 -3.824425E-2 5.785627E+0
4.038263E-7 -7.230540E-3 2.482943E-3 -4.136124E-2 5.718894E+0
4.038763E-7 -7.449552E-3 2.557812E-3 -3.713202E-2 5.698022E+0
4.039263E-7 -6.802812E-3 2.665641E-3 -3.575891E-2 5.727682E+0
4.039763E-7 -6.484249E-3 2.749870E-3 -3.886217E-2 5.705711E+0
4.040263E-7 -6.848126E-3 2.782422E-3 -3.824425E-2 5.659026E+0
4.040763E-7 -6.847439E-3 2.766553E-3 -3.834036E-2 5.669324E+0
4.041263E-7 -6.380579E-3 2.713249E-3 -4.044124E-2 5.715049E+0
4.041763E-7 -6.328399E-3 2.633903E-3 -3.910932E-2 5.739216E+0
4.042263E-7 -6.829589E-3 2.548861E-3 -3.915051E-2 5.740314E+0
4.042763E-7 -7.066452E-3 2.478467E-3 -3.946632E-2 5.743609E+0
4.043263E-7 -6.716306E-3 2.436149E-3 -3.792843E-2 5.749103E+0
4.043763E-7 -6.634605E-3 2.429639E-3 -4.116899E-2 5.737980E+0
4.044263E-7 -7.013586E-3 2.465039E-3 -4.447821E-2 5.717933E+0
4.044763E-7 -6.933945E-3 2.537061E-3 -4.162213E-2 5.704888E+0
4.045263E-7 -6.473950E-3 2.622510E-3 -3.972721E-2 5.695962E+0
4.045763E-7 -6.436190E-3 2.688835E-3 -4.048243E-2 5.708870E+0
4.046263E-7 -6.572128E-3 2.714876E-3 -3.862873E-2 5.745120E+0
4.046763E-7 -6.500727E-3 2.709994E-3 -3.846395E-2 5.753084E+0
4.047263E-7 -6.553591E-3 2.705924E-3 -4.092184E-2 5.740040E+0
4.047763E-7 -6.720426E-3 2.713249E-3 -4.191050E-2 5.745257E+0
4.048263E-7 -6.681978E-3 2.710400E-3 -4.174572E-2 5.739216E+0
4.048763E-7 -6.492487E-3 2.678255E-3 -3.803828E-2 5.738255E+0
4.049263E-7 -6.467772E-3 2.622510E-3 -3.626695E-2 5.770660E+0
4.049763E-7 -6.805559E-3 2.566764E-3 -4.119647E-2 5.768326E+0
4.050263E-7 -7.198958E-3 2.536654E-3 -3.975469E-2 5.724798E+0
4.050763E-7 -7.045168E-3 2.535026E-3 -3.190044E-2 5.728368E+0
4.051263E-7 -6.540547E-3 2.533399E-3 -3.271058E-2 5.748279E+0
4.051763E-7 -6.618128E-3 2.505322E-3 -3.890336E-2 5.714225E+0
4.052263E-7 -6.954542E-3 2.456494E-3 -4.013917E-2 5.693354E+0
4.052763E-7 -6.782902E-3 2.404818E-3 -3.740665E-2 5.722876E+0
4.053263E-7 -6.622934E-3 2.353955E-3 -3.470162E-2 5.747043E+0
4.053763E-7 -6.635979E-3 2.309196E-3 -3.567651E-2 5.731526E+0
4.054263E-7 -6.776723E-3 2.284782E-3 -3.996065E-2 5.710106E+0
4.054763E-7 -7.001229E-3 2.289665E-3 -3.838158E-2 5.727132E+0
4.055263E-7 -6.706694E-3 2.322217E-3 -3.297147E-2 5.748691E+0
4.055763E-7 -6.884513E-3 2.377555E-3 -3.644547E-2 5.742237E+0
4.056263E-7 -7.870413E-3 2.439404E-3 -4.321495E-2 5.728917E+0
4.056763E-7 -7.562148E-3 2.475619E-3 -4.118273E-2 5.729466E+0
